id,doc_id,question
4feab885-a824-466f-9dde-ee64afa1c826,98fd4df5-5809-48b6-a344-fef365775c5f,We are a recruitment agency and we have a client who wants to modify an employment contract. What are the fees for the Modification of Employment Contract according to the Cabinet Resolution No. 37 of 2022?
e744f853-1b4b-4cbf-89b5-b0c5d6e59575,98fd4df5-5809-48b6-a344-fef365775c5f,We are a recruitment agency and we have a client who is a freelancer (self-employed). What are the fees for the Golden Visa holder or Freelance (self-employed) Work Permit for two years according to the Cabinet Resolution No. 37 of 2022?
11be4df3-426a-47a2-bc6a-616e9187097a,4ef01338-de37-4467-bac4-f5e919b10af9,"As an employer, I received a fine notice for not paying salaries on time. The grace period for payment has expired, and the Ministry has suspended new work permits for my establishment. What are the next steps I should take to resolve this issue and avoid further penalties?"
84f97efe-749d-4e69-803e-a79a5e803fff,4ef01338-de37-4467-bac4-f5e919b10af9,"If I, as an employer, fail to pay the fine within the specified grace period, will the Ministry liquidate the excess bank guarantee after six months? What happens if the fine amount is not fully settled after liquidation?"
f71aa054-0e46-436b-b334-693727ea5bf4,4ef01338-de37-4467-bac4-f5e919b10af9,"I am an employer who has not paid fines for more than eighteen months. What are the consequences for my establishment, and how can I avoid the suspension of new work permits for individual establishments or establishments owned exclusively by me?"
c9edf081-321e-4951-8296-c5304891a94c,4ef01338-de37-4467-bac4-f5e919b10af9,"As an employer, I have received a fine notice for not paying salaries on time. The Ministry encourages payment through its electronic channels. What are the potential implications if I choose not to pay through these channels?"
50bb008c-5633-48a5-a3c6-9c3ec8bf04b3,4ef01338-de37-4467-bac4-f5e919b10af9,"I am an employer who has not paid fines for more than twenty-four months. At this point, the debt file associated with administrative fines will be redirected to a third party for collection. What are my options for resolving this debt and avoiding further legal action?"
b50dec6f-c2f4-424e-8d81-475a440e1d3e,4ef01338-de37-4467-bac4-f5e919b10af9,"As a business owner, I received an administrative fine notice for not paying a fine on time. I've missed the payment deadline by two months. What are the consequences for my establishment, and how can I pay the fine through the Ministry's electronic channels?"
9d32b334-3264-42fa-86d1-c2ff4fec712e,4ef01338-de37-4467-bac4-f5e919b10af9,"If I don't pay the administrative fine within six months, what actions will the Ministry take against my establishment, and how can I avoid the liquidation of the excess bank guarantee?"
b5822db7-da6c-4c49-90d0-5c4d9274cd81,4ef01338-de37-4467-bac4-f5e919b10af9,"If the administrative fine remains unpaid for eighteen months, what penalties will my establishment face, and how can I ensure the issuance of new work permits is not suspended?"
63df59cf-9ba8-4255-a9d8-f3572584d647,4ef01338-de37-4467-bac4-f5e919b10af9,"If the administrative fine remains unpaid for twenty-four months, what happens to the debt file associated with the fines, and how can I resolve the issue to avoid further consequences?"
938575d7-58c6-48e8-b84c-0dcae37a3e71,4ef01338-de37-4467-bac4-f5e919b10af9,"As a business owner, I've missed the payment deadline for an administrative fine. I've been receiving electronic notifications about the late payment. What steps should I take to pay the fine through the Ministry's electronic channels and avoid any further penalties?"
b10a4af7-46ed-4f1b-9151-7013f4ef9376,4ef01338-de37-4467-bac4-f5e919b10af9,"What is the grace period for payment of administrative fines in the UAE, as stated in the provided document?"
5413b8ac-3207-4e79-916a-1b29385dd6cf,4ef01338-de37-4467-bac4-f5e919b10af9,"What happens to a business if the payment deadline for administrative fines has expired and the fine remains unpaid, according to the document?"
128f3503-0df4-4550-a6e0-ab0747e96d4a,4ef01338-de37-4467-bac4-f5e919b10af9,"What actions will the Ministry take if an establishment's excess bank guarantee needs to be liquidated due to unpaid fines, as mentioned in the document?"
85ff9274-73ad-406f-9573-a36259eb3677,4ef01338-de37-4467-bac4-f5e919b10af9,"What is the interest rate that will be added to the unpaid fine if it remains unpaid for 18 months, as stated in the document?"
a9005cd8-3942-4e5c-b2a3-f978cc684a3b,4ef01338-de37-4467-bac4-f5e919b10af9,"What happens to the issuance of new work permits for an establishment if the payment deadline for administrative fines has expired and the fine remains unpaid, as per the document?"
727d843c-5006-49d6-b676-a5cbd39718cf,061fa6e7-208b-4fd0-a4cc-971524f05d8d,Our company in Dubai has been fined for delaying the issuance of work permits. How long do we have to pay the fine before the Ministry suspends our ability to apply for new work permits?
0be26e14-fba3-416b-9bcc-deec79e8c03b,061fa6e7-208b-4fd0-a4cc-971524f05d8d,"If our company fails to pay the fine for more than four months, will the work permit suspension affect all individual establishments or only those owned exclusively by the proprietor of the violating establishment?"
f4a85be3-6124-4bf5-b9ed-217f1d1bd0f0,061fa6e7-208b-4fd0-a4cc-971524f05d8d,What is the EIBOR interest rate in force in the state that will be added to the value of the unpaid fine if it remains unpaid for 18 months?
be8cc0ab-876a-4f09-9c4f-ffcd8b7e0c6f,061fa6e7-208b-4fd0-a4cc-971524f05d8d,"If our company is unable to pay the fine within the given grace period, what electronic channels can we use to make the payment and avoid the liquidation of the excess bank guarantee?"
5879d0bf-3b69-42eb-a2be-95b2337878c9,061fa6e7-208b-4fd0-a4cc-971524f05d8d,"If our company has multiple partners, will the work permit suspension apply to all individual establishments or only those owned exclusively by the proprietor of the violating establishment?"
075bf75d-579a-4da6-b06c-d10a32f7fe40,061fa6e7-208b-4fd0-a4cc-971524f05d8d,What are the consequences for an establishment that fails to pay fines for delaying the issuance or renewal of work permits?
209c1866-bfd5-408e-a5f4-45065fb8c2d1,061fa6e7-208b-4fd0-a4cc-971524f05d8d,How long can the issuance of new work permits be suspended for an establishment that has not paid fines related to work permit delays?
7e0cb084-a522-442e-8d0f-1b45469a9d5f,061fa6e7-208b-4fd0-a4cc-971524f05d8d,What is the process for an establishment to have the suspension of work permit issuance lifted after paying fines related to work permit delays?
fd5136b6-de19-412f-9fc2-3bc8767077bd,061fa6e7-208b-4fd0-a4cc-971524f05d8d,What happens if the payment of fines is delayed for more than four months for an individual establishment or company exclusively owned by the violating establishment?
9e3c1268-4a93-4fc8-93b1-44cf110554b9,061fa6e7-208b-4fd0-a4cc-971524f05d8d,What is the role of the Undersecretary for Human Resources Affairs in implementing the provisions of the resolution regarding fines for work permit delays?
1480d508-d27b-4c6e-87c2-1fe3615fca5e,061fa6e7-208b-4fd0-a4cc-971524f05d8d,"As a business owner, if I fail to pay fines for delaying the issuance or renewal of work permits, how long will my establishment be suspended from applying for new work permits or renewing expired ones?"
e8a87891-e24e-47f1-afd4-c7e8ad3148f7,061fa6e7-208b-4fd0-a4cc-971524f05d8d,"If the payment of fines is delayed for more than four months as a business owner, will the suspension of work permits apply to all individual establishments or companies exclusively owned by me?"
0baf2628-c692-49eb-b7f1-b8bf037d7dca,061fa6e7-208b-4fd0-a4cc-971524f05d8d,What is the EIBOR interest rate in force in the state that will be added to the value of the unpaid fine if it remains unpaid for 18 months as a business owner?
0cf23e5f-6715-4b54-819d-ac692d8ab800,061fa6e7-208b-4fd0-a4cc-971524f05d8d,"As a business owner, what procedures should I follow to implement the provisions of the resolution regarding fines for delaying the issuance or renewal of work permits?"
348282d6-7085-4c15-9803-185e82f5c45b,061fa6e7-208b-4fd0-a4cc-971524f05d8d,"If I, as a business owner, have partners in my company, will the suspension of work permits apply to all companies if one of them fails to pay fines for delaying the issuance or renewal of work permits?"
c28c090f-fdbb-4344-abcb-5166a1199ea0,399db2aa-b694-48cd-a47c-e8479e7aebd5,"As a business owner, I've received a fine notice for late payment. How long do I have to pay the fine before my work permit issuance is suspended?"
4f1d5d1a-b9fa-42a2-bc7c-aea6113666f5,399db2aa-b694-48cd-a47c-e8479e7aebd5,"If I fail to pay the fine within the grace period, what are the consequences for my business in terms of work permit issuance and excess bank guarantee liquidation?"
3208f6bf-87dc-400e-a672-3d7d17580c4c,399db2aa-b694-48cd-a47c-e8479e7aebd5,What is the process for applying for an exemption or payment in installments for an administrative fine?
628c3638-a5ea-4c34-8dd9-c6a701a00f7a,399db2aa-b694-48cd-a47c-e8479e7aebd5,"If I object to the Minister's decision to partially or totally disapprove my application, how long do I have to submit my objection and what supporting documents should I include?"
4ab69d00-59ed-43dd-8244-0c55624b206d,399db2aa-b694-48cd-a47c-e8479e7aebd5,What are the consequences for an establishment if they fail to pay an administrative fine within the given grace period?
39d932e1-d6c6-4ec8-9be3-ad499381bd07,399db2aa-b694-48cd-a47c-e8479e7aebd5,How can an establishment apply for an exemption or payment in installments for an unpaid administrative fine?
034cd07f-e467-4044-bf2a-5e9899096994,399db2aa-b694-48cd-a47c-e8479e7aebd5,What is the process for an establishment to object to a Minister's decision to partially or totally disapprove its application for exemption or payment in installments for an administrative fine?
1eb67927-b35b-4196-a211-0b06ba59d1a3,399db2aa-b694-48cd-a47c-e8479e7aebd5,What happens to the excess bank guarantee if an administrative fine remains unpaid for six months?
9d15a7bb-bb33-4abe-a293-392756a59d98,399db2aa-b694-48cd-a47c-e8479e7aebd5,What is the role of the Undersecretary for Human Resources in implementing the provisions related to exemption or payment in installments of administrative fines?
18137c43-a599-4877-9625-94a2a58ec179,399db2aa-b694-48cd-a47c-e8479e7aebd5,"A client has received an administrative fine notice for not paying a fine within the specified deadline. According to the document, what are the consequences for the business if the fine is not paid within the grace period?"
b31af319-6941-4f29-bad6-68f4298f8581,399db2aa-b694-48cd-a47c-e8479e7aebd5,"If an establishment's application for exemption or payment in installments of an administrative fine is disapproved, what is the timeframe for the establishment to object to the Minister’s decision?"
674f0d10-f29b-4141-aa00-49bd0b1ac142,399db2aa-b694-48cd-a47c-e8479e7aebd5,What is the process for the Ministry to liquidate excess bank guarantees if the fine amount remains unpaid for six months or more?
f0ad107f-b548-4a1d-b31d-a20304f3ae49,399db2aa-b694-48cd-a47c-e8479e7aebd5,What is the role of the Undersecretary for Human Resources in implementing the provisions related to exemption or payment in installments of administrative fines?
da2a41a2-5127-4101-8b66-631e25dec0f9,399db2aa-b694-48cd-a47c-e8479e7aebd5,What happens to the issuance of new work permits for an establishment if the fine amount remains unpaid for eighteen months or more?
f8e5a995-fca0-47f6-bf8d-40205cc74704,4ffc539b-845d-4417-8237-9bad80046bc4,"As an employer, I've received a fine notice for not paying salaries on time. According to the document, what is the grace period for payment and what happens if the payment deadline expires?"
